vb_vf_national_precinct_code,randomization_block,treatment
FL_HILLSBOROUGH_339,1745,1
FL_MONROE_04,2493,1
FL_VOLUSIA_613,2153,0
FL_MIAMI-DADE_928,2190,1
FL_SARASOTA_103,959,0
FL_PALM BEACH_8801,1133,1
FL_BROWARD_00T015,2344,0
FL_GADSDEN_16,2065,1
FL_OSCEOLA_4006,2272,1
FL_VOLUSIA_501,697,0
FL_HILLSBOROUGH_658,2484,1
FL_LEE_415,1898,0
FL_HENDRY_006,2523,0
FL_OKALOOSA_06,217,1
FL_DUVAL_00908,1496,1
FL_PASCO_015,524,0
FL_MIAMI-DADE_796,2653,0
FL_BROWARD_00A012,1815,0
FL_ESCAMBIA_086,307,1
FL_ORANGE_000307,2178,0
FL_COLLIER_438,99,0
FL_BREVARD_428,465,1
FL_HILLSBOROUGH_329,1171,1
FL_BREVARD_208,855,0
FL_HILLSBOROUGH_123,1585,1
FL_DUVAL_00509,2476,0
FL_MIAMI-DADE_981,2630,0
FL_ESCAMBIA_007,1240,0
FL_ORANGE_000105,1532,1
FL_MIAMI-DADE_642,1724,0
FL_PALM BEACH_2508,1445,1
FL_CLAY_304,614,1
FL_WASHINGTON_04,703,0
FL_SANTA ROSA_19,671,1
FL_ORANGE_000223,2659,0
FL_SEMINOLE_059,1310,1
FL_PALM BEACH_4616,1381,0
FL_MIAMI-DADE_014,1478,0
FL_MARION_3060,1046,1
FL_PINELLAS_605,2075,1
FL_ALACHUA_0045,2508,0
FL_MIAMI-DADE_466,180,1
FL_MIAMI-DADE_601,1322,0
FL_ORANGE_000308,864,0
FL_HILLSBOROUGH_163,2032,0
FL_MIAMI-DADE_377,40,0
FL_MANATEE_227,2277,1
FL_PALM BEACH_7660,1827,1
FL_MIAMI-DADE_524,1724,1
FL_PALM BEACH_5910,2560,0
FL_ORANGE_000322,1984,0
FL_HILLSBOROUGH_579,1889,1
FL_BREVARD_237,1909,1
FL_ORANGE_000525,2470,1
FL_SEMINOLE_066,95,1
FL_VOLUSIA_706,1174,0
FL_MIAMI-DADE_041,1276,0
FL_PINELLAS_621,336,1
FL_LEON_4125,579,0
FL_ST JOHNS_406,1505,0
FL_LAKE_0383,1033,0
FL_PALM BEACH_8834,2566,0
FL_HERNANDO_210,1070,0
FL_PALM BEACH_8728,1608,1
FL_PALM BEACH_4401,1877,1
FL_COLLIER_223,1006,0
FL_MIAMI-DADE_169,1822,1
FL_HILLSBOROUGH_605,2243,0
FL_POLK_241,2172,1
FL_PALM BEACH_8910,1225,1
FL_MIAMI-DADE_318,118,1
FL_PALM BEACH_7668,2646,0
FL_WALTON_440,375,1
FL_SEMINOLE_031,497,1
FL_HILLSBOROUGH_217,2598,0
FL_SEMINOLE_043,169,0
FL_PALM BEACH_5735,672,1
FL_POLK_418,207,1
FL_PALM BEACH_8956,1662,1
FL_DUVAL_00808,1201,1
FL_SARASOTA_537,348,1
FL_PALM BEACH_5719,504,1
FL_ESCAMBIA_041,342,0
FL_MIAMI-DADE_743,981,0
FL_BROWARD_00Y003,717,0
FL_PALM BEACH_1714,1147,1
FL_VOLUSIA_709,567,0
FL_HARDEE_06,1153,0
FL_POLK_109,2125,1
FL_OKALOOSA_38,875,0
FL_POLK_504,1434,1
FL_HILLSBOROUGH_914,1350,1
FL_BROWARD_00R045,1512,1
FL_BROWARD_00V020,1557,0
FL_MIAMI-DADE_242,446,1
FL_ORANGE_000314,937,0
FL_MIAMI-DADE_208,2545,1
FL_PALM BEACH_8804,1969,0
FL_CITRUS_208,802,1
FL_MIAMI-DADE_621,1929,1
FL_ESCAMBIA_058,1536,1
FL_MIAMI-DADE_723,1405,1
FL_ALACHUA_0003,1684,1
FL_MIAMI-DADE_741,422,1
FL_HILLSBOROUGH_704,1756,0
FL_DUVAL_00408,2711,0
FL_PALM BEACH_1513,2229,0
FL_LEON_1501,1847,1
FL_FLAGLER_201,45,1
FL_MARTIN_16,1967,1
FL_ST LUCIE_24,124,1
FL_MIAMI-DADE_417,101,1
FL_PASCO_030,1510,1
FL_MIAMI-DADE_228,1131,1
FL_MIAMI-DADE_319,597,0
FL_HOLMES_06,1398,1
FL_BROWARD_00T002,2227,0
FL_PINELLAS_166,2529,0
FL_SARASOTA_229,883,0
FL_BROWARD_00X015,2762,1
FL_ORANGE_000623,888,0
FL_HILLSBOROUGH_303,2623,1
FL_MIAMI-DADE_403,543,0
FL_SANTA ROSA_32,43,1
FL_PALM BEACH_5734,1368,0
FL_MANATEE_201,622,0
FL_BAY_9,1531,1
FL_OSCEOLA_4201,2341,1
FL_HILLSBOROUGH_116,1282,1
FL_SEMINOLE_003,1273,0
FL_OSCEOLA_5012,2472,0
FL_MANATEE_403,1157,0
FL_MIAMI-DADE_783,1966,1
FL_PINELLAS_544,296,1
FL_WALTON_520,1448,0
FL_HENDRY_003,778,1
FL_BAY_24,2142,0
FL_BROWARD_00R030,583,0
FL_ALACHUA_0010,1649,1
FL_PALM BEACH_2511,1188,0
FL_PINELLAS_625,42,0
FL_PALM BEACH_2404,1941,1
FL_ORANGE_000526,1658,1
FL_BROWARD_00X006,2335,1
FL_PINELLAS_313,634,1
FL_LEON_5219,1659,1
FL_MIAMI-DADE_857,279,0
FL_PALM BEACH_8694,2285,0
FL_ST LUCIE_84,286,0
FL_HILLSBOROUGH_528,1053,0
FL_HILLSBOROUGH_411,627,0
FL_PUTNAM_06,2345,1
FL_PALM BEACH_7639,1751,1
FL_PINELLAS_612,1479,0
FL_MARION_1090,823,0
FL_LEON_1322,2802,0
FL_PALM BEACH_8439,2793,1
FL_UNION_05C,2385,1
FL_ORANGE_111S00,2769,1
FL_LEON_3451,2508,1
FL_PINELLAS_600,2809,1
FL_PALM BEACH_8451,2737,1
FL_BROWARD_N025.0,2797,1
FL_SUWANNEE_13.1,2784,1
FL_OSCEOLA_4504,2775,0
FL_PALM BEACH_5744,2800,0
FL_CALHOUN_502,258,1
FL_MARION_1021,2650,1
FL_PALM BEACH_4907,2774,0
FL_PALM BEACH_8440,2742,1
FL_PALM BEACH_8825,2806,1
FL_LIBERTY_07,2816,1
FL_ORANGE_129S71,2788,1
FL_JEFFERSON_16,1836,1
FL_PALM BEACH_5761,2666,1
FL_OSCEOLA_5508,2764,1
FL_PALM BEACH_7672,2759,0
FL_PALM BEACH_8488,2809,0
FL_BREVARD_241,2798,0
FL_PALM BEACH_8468,2669,0
FL_PALM BEACH_8509,2783,0
FL_ALACHUA_18.2,2813,0
FL_ALACHUA_27.2,2751,1
FL_ORANGE_238S00,2772,1
FL_INDIAN RIVER_36.1,2790,1
FL_ALACHUA_52.4,2754,0
FL_PALM BEACH_5738,2609,0
FL_PALM BEACH_8411,2725,1
FL_PALM BEACH_7631,2813,1
FL_BREVARD_434,2782,0
FL_ORANGE_000910,2648,1
FL_ORANGE_115S64,2778,0
FL_ORANGE_123S00,2805,1
FL_MIAMI-DADE_394,2749,1
FL_OSCEOLA_4503,2817,0
FL_PALM BEACH_3722,2759,1
FL_PALM BEACH_8438,2800,1
FL_ALACHUA_52.5,2803,1
FL_NASSAU_101.1,2795,0
FL_MIAMI-DADE_592,2803,0
FL_PALM BEACH_8432,2758,0
FL_PALM BEACH_8721,2810,1
FL_MIAMI-DADE_933,2783,1
FL_HILLSBOROUGH_976,2761,1
FL_SUWANNEE_16.1,2764,0
FL_ORANGE_336S33,2768,1
FL_ORANGE_899S00,2812,0
FL_MIAMI-DADE_562,2793,0
FL_DUVAL_716.1,2807,0
FL_PALM BEACH_6426,2794,0
FL_OSCEOLA_5013,2798,1
FL_ALACHUA_12.1,2749,0
FL_LEON_2307,2767,1
FL_OSCEOLA_1513,2799,1
FL_ALACHUA_31.3,2818,1
FL_ALACHUA_35.4,2788,0
FL_PALM BEACH_4904,2666,0
FL_ST LUCIE_94,2802,1
FL_INDIAN RIVER_0012,2648,0
FL_ORANGE_238S02,2790,0
FL_ORANGE_000434,2752,0
FL_ORANGE_113S00,2772,0
FL_LEON_1362,2755,1
FL_BREVARD_531,2775,1
FL_PALM BEACH_8463,2804,1
FL_LAKE_0001,2778,1
FL_DUVAL_715.1,2768,0
FL_PALM BEACH_6519,2814,0
FL_BREVARD_442,2782,1
FL_ALACHUA_41.2,2769,0
FL_GULF_08,1575,0
FL_ALACHUA_38.2,2754,1
FL_MIAMI-DADE_068,2799,0
FL_ORANGE_342A54,2805,0
FL_PALM BEACH_7670,2815,1
FL_PALM BEACH_8714,2757,0
FL_GLADES_12,2807,1
FL_LAKE_26.2,2812,1
FL_CALHOUN_401,2416,0
FL_COLUMBIA_513,2447,0
FL_PALM BEACH_7673,2817,1
FL_ORANGE_225S00,2770,1
FL_WASHINGTON_11,2685,0
FL_ORANGE_321A00,2719,0
FL_LEON_3479,2681,1
FL_PALM BEACH_8455,2704,0
FL_PALM BEACH_8736,2811,1
FL_NASSAU_503.0,2784,0
FL_BAKER_06A,1968,0
FL_BREVARD_230,2697,1
FL_PALM BEACH_6901,2357,0
FL_ORANGE_334S07,2738,1
FL_SARASOTA_303,2596,1
FL_POLK_127,2761,0
FL_PUTNAM_26,2645,1
FL_CHARLOTTE_78,2715,1
FL_PALM BEACH_8485,2133,0
FL_SANTA ROSA_07,197,0
FL_PALM BEACH_8737,2811,0
FL_PALM BEACH_8426,2197,1
FL_ORANGE_115S00,2781,0
FL_PALM BEACH_8431,2780,1
FL_ORANGE_338S00,2719,1
FL_ORANGE_333A08,2781,1
FL_ORANGE_336S00,2797,0
FL_PALM BEACH_5748,2741,0
FL_ORANGE_117S00,2815,0
FL_SANTA ROSA_06,1855,0
FL_OSCEOLA_5007,2777,0
FL_WAKULLA_05,1328,1
FL_PALM BEACH_8741,2814,1
FL_TAYLOR_004,2465,0
FL_LIBERTY_08,2632,0
FL_PALM BEACH_8481,2746,1
FL_VOLUSIA_814,2664,0
FL_UNION_02A,2596,0
FL_WALTON_240,197,1
FL_PALM BEACH_3801,2744,1
FL_PALM BEACH_2425,2795,1
FL_ORANGE_316A00,2738,0
FL_PALM BEACH_8704,2796,1
FL_HILLSBOROUGH_850,2633,0
FL_MADISON_09,2199,1
FL_SARASOTA_427,2018,1
FL_MIAMI-DADE_938,2791,0
FL_LEON_2303,2440,0
FL_ALACHUA_20.3,2763,1
FL_ORANGE_430A00,2763,0
FL_PALM BEACH_7643,2744,0
FL_PALM BEACH_5740,2668,0
FL_PALM BEACH_8462,1640,0
FL_PALM BEACH_2512,2765,1
FL_PALM BEACH_6802,2157,0
FL_PALM BEACH_8483,2752,1
FL_HILLSBOROUGH_248,2770,0
FL_MADISON_11,2578,0
FL_MIAMI-DADE_168,2727,0
FL_PALM BEACH_3506,2512,1
FL_PALM BEACH_8824,2753,1
FL_WALTON_210,232,1
FL_UNION_04A,2729,0
FL_OSCEOLA_1518,2695,1
FL_BAKER_04A,902,0
FL_VOLUSIA_719,2605,1
FL_WAKULLA_04,1151,0
FL_PALM BEACH_7612,2733,0
FL_COLUMBIA_533,2516,1
FL_SANTA ROSA_05,2664,1
FL_JEFFERSON_14,2336,0
FL_LAKE_0565,2651,0
FL_LEON_5262,2681,0
FL_PALM BEACH_5741,2621,1
FL_PALM BEACH_8620,2816,0
FL_COLLIER_102,2608,1
FL_PALM BEACH_8487,2684,1
FL_INDIAN RIVER_0001,2465,1
FL_LEON_3551,2677,1
FL_PINELLAS_421,2737,0
FL_DESOTO_03,2444,0
FL_PALM BEACH_8822,2779,0
FL_PALM BEACH_8430,2019,0
FL_CALHOUN_503,1538,1
FL_BROWARD_00V005,2774,1
FL_PALM BEACH_6804,2621,0
FL_PALM BEACH_5733,2818,0
FL_JEFFERSON_02,1111,0
FL_PALM BEACH_8435,2237,0
FL_OSCEOLA_4007,2808,1
FL_PALM BEACH_8452,1565,1
FL_PALM BEACH_8747,2767,0
FL_MIAMI-DADE_446,2733,1
FL_LEON_4410,1975,0
FL_DIXIE_05,1141,1
FL_PALM BEACH_5707,2294,1
FL_PINELLAS_163,2684,0
FL_GULF_06,752,1
FL_COLLIER_450,2625,1
FL_JEFFERSON_03,965,1
FL_LAKE_0470,2460,0
FL_LEON_2355,2260,0
FL_LEVY_06,2317,1
FL_GADSDEN_25,2228,0
FL_PALM BEACH_8441,2618,0
FL_BREVARD_225,2786,0
FL_HILLSBOROUGH_560,2519,1
FL_PALM BEACH_8461,2197,0
FL_TAYLOR_009,293,1
FL_PALM BEACH_5759,2741,1
FL_LAKE_0430,2535,1
FL_SARASOTA_335,849,1
FL_WAKULLA_09,1575,1
FL_PALM BEACH_8660,2785,0
FL_POLK_129,2678,1
FL_PALM BEACH_8489,2501,0
FL_PALM BEACH_3601,1697,1
FL_VOLUSIA_618,2386,1
FL_PALM BEACH_5756,2726,1
FL_PALM BEACH_8698,2670,0
FL_PALM BEACH_2423,2558,1
FL_DIXIE_12,1151,1
FL_DIXIE_11,641,1
FL_TAYLOR_011,293,0
FL_FRANKLIN_04,2461,1
FL_OSCEOLA_1511,2747,0
FL_TAYLOR_006,2015,1
FL_UNION_05B,999,0
FL_LEON_3475,2445,1
FL_UNION_03A,2385,0
FL_PUTNAM_35,2597,0
FL_LEON_5229,2701,1
FL_CLAY_700,1950,0
FL_BREVARD_444,1791,1
FL_PALM BEACH_5723,396,1
FL_MIAMI-DADE_655,2796,0
FL_SARASOTA_337,849,0
FL_LAKE_0420,2535,0
FL_HILLSBOROUGH_927,1561,1
FL_VOLUSIA_510,2715,0
FL_DESOTO_11,2187,1
FL_GLADES_09,1646,1
FL_PALM BEACH_8829,2571,0
FL_VOLUSIA_218,2697,0
FL_CLAY_710,2062,0
FL_WALTON_350,1429,1
FL_HILLSBOROUGH_906,2683,0
FL_COLUMBIA_045,2721,0
FL_PALM BEACH_3501,1883,0
FL_PALM BEACH_8845,2727,1
FL_PALM BEACH_8949,2671,1
FL_PALM BEACH_5608,2758,1
FL_SARASOTA_341,2428,1
FL_JEFFERSON_13,2490,1
FL_FRANKLIN_06,2135,0
FL_MADISON_02,2441,0
FL_PALM BEACH_9438,2654,0
FL_PALM BEACH_5725,2237,1
FL_ORANGE_000906,2804,0
FL_PALM BEACH_8470,2157,1
FL_FRANKLIN_02,2461,0
FL_HOLMES_05,829,1
FL_SANTA ROSA_17,195,0
FL_VOLUSIA_812,2514,1
FL_LEE_122,2787,1
FL_LIBERTY_05,654,0
FL_LEON_5212,2618,1
FL_LEON_3508,2540,1
FL_PALM BEACH_8414,2112,1
FL_PALM BEACH_3730,2133,1
FL_PALM BEACH_8471,396,0
FL_SARASOTA_113,2428,0
FL_CALHOUN_201,383,1
FL_OSCEOLA_1501,2747,1
FL_CALHOUN_401C,2731,0
FL_DIXIE_07,239,1
FL_LEON_5101,2651,1
FL_LEON_3413,2731,1
FL_PALM BEACH_9421,2670,1
FL_VOLUSIA_202,2479,1
FL_LEON_5104,2649,1
FL_PUTNAM_31,2734,0
FL_ESCAMBIA_018,1538,0
FL_POLK_117,2748,1
FL_VOLUSIA_219,2312,0
FL_UNION_03C,239,0
FL_BREVARD_440,2755,0
FL_SARASOTA_401,1674,0
FL_PALM BEACH_4901,2204,0
FL_LEON_4159,2082,1
FL_BREVARD_432,2018,0
FL_HILLSBOROUGH_346,2791,1
FL_HAMILTON_03,1741,0
FL_HILLSBOROUGH_637,2276,1
FL_MADISON_06,2129,1
FL_LEON_3477,2602,0
FL_TAYLOR_005,1141,0
FL_PALM BEACH_3503,2256,1
FL_PALM BEACH_8904,2682,1
FL_JEFFERSON_05,2441,1
FL_PALM BEACH_5743,2155,1
FL_JEFFERSON_12,1718,1
FL_SARASOTA_503,1040,1
FL_PALM BEACH_4701,2371,1
FL_CALHOUN_501C,2608,0
FL_BREVARD_227,2260,1
FL_WASHINGTON_06,2629,0
FL_PALM BEACH_5921,2672,1
FL_CALHOUN_201C,383,0
FL_WAKULLA_10,388,0
FL_UNION_01B,129,0
FL_PALM BEACH_4911,2501,1
FL_COLUMBIA_042,1950,1
FL_FRANKLIN_08,2553,0
FL_FRANKLIN_07,2135,1
FL_LEON_5202,2649,0
FL_MARION_0060,1328,0
FL_LEON_5165,2249,1
FL_PALM BEACH_8815,2723,1
FL_LEON_1251,2407,0
FL_HOLMES_02,198,1
FL_PALM BEACH_8864,600,0
FL_WASHINGTON_01,2370,0
FL_COLUMBIA_019,2740,1
FL_WAKULLA_08,2115,0
FL_PALM BEACH_8818,2671,0
FL_BREVARD_435,2469,0
FL_INDIAN RIVER_0030,1297,1
FL_CALHOUN_101,2015,0
FL_WALTON_360,6,0
FL_LIBERTY_02,2370,1
FL_GADSDEN_24,795,0
FL_LEON_2366,2317,0
FL_PALM BEACH_8823,2475,1
FL_GULF_09,827,1
FL_VOLUSIA_215,2321,1
FL_DIXIE_10,428,1
FL_MIAMI-DADE_052,2771,1
FL_DIXIE_02,428,0
FL_COLUMBIA_018,2418,0
FL_HAMILTON_05,606,1
FL_PALM BEACH_2401,1731,1
FL_OKALOOSA_02,1855,1
FL_SARASOTA_101,2493,0
FL_PALM BEACH_4903,1565,0
FL_GULF_07,2201,0
FL_MIAMI-DADE_835,2808,0
FL_MIAMI-DADE_547,2776,1
FL_PALM BEACH_8819,2357,1
FL_MIAMI-DADE_602,2746,0
FL_TAYLOR_012,2177,0
FL_HAMILTON_06,1612,1
FL_LEON_4155,2668,1
FL_PALM BEACH_8827,2137,1
FL_HILLSBOROUGH_216,2594,1
FL_MARTIN_28,2271,1
FL_PALM BEACH_8739,2756,1
FL_HILLSBOROUGH_896,2593,0
FL_PALM BEACH_8912,2432,0
FL_LAKE_0385,302,1
FL_TAYLOR_003,827,0
FL_PALM BEACH_6807,408,0
FL_MIAMI-DADE_180,2736,1
FL_BROWARD_00M010,2662,0
FL_SANTA ROSA_03,1217,1
FL_PALM BEACH_8907,1415,1
FL_PALM BEACH_8469,2509,0
FL_PUTNAM_28,2212,0
FL_PALM BEACH_6423,2475,0
FL_PALM BEACH_8464,2019,1
FL_GLADES_06,1850,1
FL_CALHOUN_302,258,0
FL_HOLMES_03,198,0
FL_PALM BEACH_8705,2564,0
FL_BAKER_04B,1061,0
FL_GLADES_04,2586,0
FL_COLLIER_189,2698,0
FL_JACKSON_02,2336,1
FL_HILLSBOROUGH_561,2519,0
FL_GULF_03,388,1
FL_BROWARD_00K001,1849,1
FL_PALM BEACH_8906,1660,1
FL_MADISON_04,2195,1
FL_PALM BEACH_2519,2656,0
FL_BAKER_04D,902,1
FL_VOLUSIA_213,1743,1
FL_PALM BEACH_8429,408,1
FL_PINELLAS_253,2509,1
FL_HILLSBOROUGH_246,2243,1
FL_PALM BEACH_8953,1564,0
FL_JACKSON_05,1191,0
FL_COLUMBIA_050,1868,1
FL_LIBERTY_01,2685,1
FL_MIAMI-DADE_657,2736,0
FL_FRANKLIN_05,1540,1
FL_WASHINGTON_03,2533,0
FL_PALM BEACH_8505,2542,0
FL_CALHOUN_101C,2418,1
FL_PUTNAM_30,1668,1
FL_WALTON_120,269,1
FL_LIBERTY_06,1159,1
FL_MIAMI-DADE_288,2776,0
FL_MIAMI-DADE_503,2674,0
FL_ST LUCIE_11,2321,0
FL_OSCEOLA_5506,2766,1
FL_COLUMBIA_015,999,1
FL_SARASOTA_513,1132,1
FL_PALM BEACH_8427,2112,0
FL_JEFFERSON_04,1111,1
FL_JACKSON_08,1061,1
FL_POLK_547,2314,0
FL_DUVAL_01207,1757,1
FL_BRADFORD_02,2578,1
FL_MIAMI-DADE_010,2682,0
FL_CHARLOTTE_04,1909,0
FL_PALM BEACH_8434,2369,1
FL_GADSDEN_21,216,1
FL_TAYLOR_008,2177,1
FL_BREVARD_129,2721,1
FL_MIAMI-DADE_637,2794,1
FL_ESCAMBIA_033,195,1
FL_GULF_10,2586,1
FL_ESCAMBIA_023,829,0
FL_OKALOOSA_28,2400,0
FL_MADISON_03,2222,0
FL_VOLUSIA_813,1303,1
FL_SARASOTA_213,1490,0
FL_ESCAMBIA_011,593,0
FL_GILCHRIST_01B,2239,1
FL_PALM BEACH_8848,2780,0
FL_PALM BEACH_1801,1102,1
FL_DUVAL_00212,1347,1
FL_PALM BEACH_8655,2614,0
FL_PALM BEACH_5753,2294,0
FL_PALM BEACH_8460,2669,1
FL_WALTON_220,232,0
FL_JEFFERSON_06,2222,1
FL_PALM BEACH_2428,1371,1
FL_MANATEE_301,2194,1
FL_LEON_1327,2718,1
FL_PINELLAS_319,2083,0
FL_SANTA ROSA_13,321,1
FL_BRADFORD_05,75,1
FL_BREVARD_501,2504,0
FL_HILLSBOROUGH_365,2481,1
FL_ST JOHNS_212,2479,0
FL_TAYLOR_013,2310,0
FL_CHARLOTTE_60,308,1
FL_GADSDEN_20,234,0
FL_JEFFERSON_07,965,0
FL_CHARLOTTE_34,691,1
FL_SANTA ROSA_04,29,0
FL_MIAMI-DADE_648,2660,1
FL_GADSDEN_22,1194,1
FL_JACKSON_09,1013,0
FL_MANATEE_307,2346,1
FL_WASHINGTON_02,1677,1
FL_HOLMES_04,79,0
FL_PALM BEACH_3504,1788,0
FL_WALTON_230,1572,0
FL_COLUMBIA_112,2622,1
FL_TAYLOR_010,1710,0
FL_CHARLOTTE_67,1794,0
FL_PALM BEACH_8871,52,0
FL_PALM BEACH_5758,1697,0
FL_INDIAN RIVER_0015,2074,1
FL_PALM BEACH_8876,1533,0
FL_HILLSBOROUGH_334,2497,1
FL_SARASOTA_523,1132,0
FL_CALHOUN_501,60,1
FL_HILLSBOROUGH_541,2728,1
FL_PALM BEACH_8877,474,0
FL_BRADFORD_01,1709,1
FL_PALM BEACH_5604,2524,1
FL_HOLMES_01,79,1
FL_ESCAMBIA_063,1589,1
FL_JEFFERSON_09,2490,0
FL_BROWARD_00C013,1680,0
FL_CLAY_612,1326,1
FL_ST LUCIE_65,2196,1
FL_BRADFORD_13,1159,0
FL_LIBERTY_04,808,0
FL_JEFFERSON_15,1718,0
FL_MIAMI-DADE_944,2562,0
FL_ESCAMBIA_048,2657,0
FL_LEVY_04,1539,1
FL_MADISON_10,2739,1
FL_WAKULLA_03,1242,0
FL_ESCAMBIA_022,2622,0
FL_PALM BEACH_9435,2750,1
FL_BREVARD_328,1137,0
FL_GILCHRIST_01C,2416,1
FL_POLK_546,2773,0
FL_PALM BEACH_7402,2700,0
FL_NASSAU_00042,1594,0
FL_CHARLOTTE_23,1988,1
FL_OSCEOLA_4002,2777,1
FL_PALM BEACH_8503,2542,1
FL_GULF_02,693,0
FL_SARASOTA_333,2144,1
FL_JEFFERSON_11,984,0
FL_GLADES_10,2743,0
FL_JACKSON_13,1168,0
FL_ALACHUA_0009,1043,1
FL_PALM BEACH_8935,2389,0
FL_UNION_05A,1757,0
FL_HILLSBOROUGH_215,2598,1
FL_BROWARD_00C022,2730,1
FL_UNION_02B,1420,0
FL_PALM BEACH_8474,2706,1
FL_HILLSBOROUGH_977,2745,1
FL_OKALOOSA_27,2069,1
FL_LEON_4451,2072,1
FL_WALTON_420,269,0
FL_LEON_5227,2504,1
FL_CLAY_601,1577,1
FL_BRADFORD_09,1191,1
FL_MARION_4030,908,1
FL_BREVARD_325,1303,0
FL_BRADFORD_10,1709,0
FL_JEFFERSON_01,2077,1
FL_PALM BEACH_7671,2496,0
FL_JEFFERSON_08,1836,0
FL_PALM BEACH_9433,1533,1
FL_ESCAMBIA_032,1911,0
FL_VOLUSIA_705,67,0
FL_LEON_4184,1691,1
FL_PALM BEACH_8735,2707,0
FL_PALM BEACH_8858,2689,0
FL_BRADFORD_04,2173,1
FL_MARION_0070,216,0
FL_CALHOUN_202,1420,1
FL_ST JOHNS_206,2167,1
FL_TAYLOR_001,1665,1
FL_UNION_04C,1739,1
FL_ESCAMBIA_015,2602,1
FL_LEON_2380,2657,1
FL_PALM BEACH_8510,2703,0
FL_BREVARD_532,1386,1
FL_BROWARD_00R021,2695,0
FL_BREVARD_236,1938,1
FL_INDIAN RIVER_0021,1581,0
FL_TAYLOR_007,71,0
FL_SANTA ROSA_14,593,1
FL_MARION_1000,1850,0
FL_MADISON_07,2129,0
FL_PALM BEACH_4606,2579,1
FL_JEFFERSON_10,984,1
FL_GULF_01,693,1
FL_HAMILTON_02,1999,0
FL_WASHINGTON_09,591,0
FL_PALM BEACH_2411,2023,1
FL_CHARLOTTE_57,1713,0
FL_BAY_26,1396,1
FL_LAKE_0585,303,1
FL_WASHINGTON_07,591,1
FL_GULF_04,1999,1
FL_VOLUSIA_619,2386,0
FL_VOLUSIA_704,1156,1
FL_PALM BEACH_8424,530,1
FL_PALM BEACH_3723,1007,0
FL_HOLMES_08,1417,0
FL_PALM BEACH_9437,2701,0
FL_CALHOUN_102,60,0
FL_HILLSBOROUGH_638,2629,1
FL_PALM BEACH_8428,2106,0
FL_SANTA ROSA_38,2346,0
FL_BREVARD_329,1499,1
FL_WASHINGTON_05,1677,0
FL_PALM BEACH_1530,1641,1
FL_PALM BEACH_5710,906,1
FL_PALM BEACH_8868,441,1
FL_ESCAMBIA_060,1286,1
FL_PALM BEACH_7669,2710,0
FL_PALM BEACH_8883,2432,1
FL_PALM BEACH_3725,1788,1
FL_BREVARD_218,168,1
FL_UNION_01A,2447,1
FL_HILLSBOROUGH_894,2583,0
FL_PALM BEACH_1901,2614,1
FL_LEON_5209,1789,1
FL_PALM BEACH_8722,2710,1
FL_OSCEOLA_3001,2442,0
FL_GADSDEN_15,1833,1
FL_JACKSON_10,1168,1
FL_LEVY_10,641,0
FL_MIAMI-DADE_186,2592,0
FL_BREVARD_301,2208,0
FL_PALM BEACH_8507,2723,0
FL_PALM BEACH_5718,906,0
FL_BREVARD_243,1706,0
FL_MANATEE_113,2254,1
FL_PUTNAM_04,2311,0
FL_LAKE_0340,1586,0
FL_DESOTO_05,2187,0
FL_PINELLAS_106,2130,0
FL_INDIAN RIVER_0031,1297,0
FL_PUTNAM_13,2199,0
FL_PALM BEACH_8847,271,0
FL_LEON_4173,2082,0
FL_BAY_6,1864,0
FL_GILCHRIST_05A,375,0
FL_SARASOTA_421,832,1
FL_FRANKLIN_03,2676,1
FL_WALTON_110,299,0
FL_LEON_4401,2513,0
FL_DUVAL_00307,2785,1
FL_DIXIE_06,752,0
FL_MARION_4153,1842,0
FL_SARASOTA_515,1386,0
FL_NASSAU_00044,748,0
FL_PINELLAS_316,1799,1
FL_BREVARD_412,2256,0
FL_WASHINGTON_15,1416,0
FL_PASCO_074,2551,0
FL_MADISON_08,2329,0
FL_BAKER_01A,2259,0
FL_LEON_1257,1805,0
FL_VOLUSIA_217,1888,0
FL_OKALOOSA_05,1217,0
FL_PALM BEACH_8602,2642,0
FL_LAKE_0390,1556,1
FL_MANATEE_123,2064,1
FL_HILLSBOROUGH_922,2348,1
FL_BREVARD_522,2208,1
FL_PALM BEACH_7628,1674,1
FL_PINELLAS_103,1960,0
FL_BRADFORD_08,1076,0
FL_SARASOTA_205,1640,1
FL_PALM BEACH_2701,1450,0
FL_PALM BEACH_8820,1731,0
FL_SARASOTA_323,2060,1
FL_PINELLAS_122,2495,0
FL_LEON_5203,2689,1
FL_LEON_4109,1691,0
FL_BREVARD_513,2274,1
FL_VOLUSIA_906,265,1
FL_LEON_1351,2409,0
FL_CHARLOTTE_08,308,0
FL_SARASOTA_433,1067,0
FL_HILLSBOROUGH_992,2692,1
FL_PALM BEACH_8901,646,0
FL_ST JOHNS_407,2210,1
FL_FRANKLIN_01,1540,0
FL_LAKE_0305,1759,0
FL_MARION_2010,1539,0
FL_OSCEOLA_4001,2442,1
FL_LAKE_0377,2533,1
FL_WAKULLA_06,1612,0
FL_PALM BEACH_8865,189,1
FL_PASCO_088,1259,1
FL_PALM BEACH_8436,530,0
FL_DUVAL_01011,451,0
FL_UNION_03B,129,1
FL_CHARLOTTE_02,1287,0
FL_MARION_1030,566,1
FL_MIAMI-DADE_622,2431,1
FL_GLADES_02,1192,1
